,PROVIDENCIA GRANJA [21205980],TESORO-VERTIENTES  [21200690],CAMAVIEJA  [21205690],SAN DIEGO  [21200230],SAUCIO  [21200270],PRIMAVERA LA  [21205570],UNIV PEDAGOGICA [21206190],VILLAPINZON GRANJA [21201640],AMOLADERO EL [35060200],VIOLETA LA  [21206370],SAN JORGE GJA  [21201720],PANONIA [21200160],PRIMAVERA D MATIMA [21206180],SUASUQUE [21205920],TACHI [21205960],BOSA  [21201540],EL TRIANGULO  - AUT  [24010390],CERRO DE SUBA  [21200310],BOLSA LA [35020330],TIBAITATA [21205420],VITELMA  [21205240],REPRESA DEL NEUSA  [21205410],TATAMBO  [21206360],MACHETA GRANJA AGROP [35070230],HIDROPARAISO [21206160],ACAPULCO [21206280],POTRERITOS [35060160],CONEJERA LA  [21202080],NILO [21190210],VICTORIA LA  [21206400],STA ISABEL  [21201760],AUSTRALIA [21201300],CISACA  [21200850],MERCEDES - AUT [21205660],VILLAPINZON  [21200430],SAUCEDAL 2  [21202070],STA TERESA  [21201030],CORAZON EL [21201070],ESPERANZA LA [21201140],SALITRE CASA BOMBA  [21201960],REGADERA 2 LA  [21200340],SAN LUIS 1 Y 2  [21200400],UNIVERSIDAD NACIONAL  - AUT [21205012],SAN JOSE  [21200800],FUTE  [21201660],TABIO GRANJA [21201630],SAN GREGORIO  [21201800],FONTIBON ACUEDUCTO  [21202120],ZIPAQUIRA  [21200740],CHECUA-NEMOCON  [21205400],PANTANO REDONDO 1 [21201060],QUIBA  [21202050],DONA JUANA  [21206300],BASE AEREA MADRID [21205770],UNION LA-EL ROSAL  [21200550],SAN RAFAEL 1  [21200110],ELDORADO DIDACTICA [21205520],SANTA CRUZ DE SIECHA  - AUT [21206980],SILOS [21205740],HUERTAS LAS  [21202110],ENMANUEL D ALZON [21201230],UNION LA [21201320],SANTILLANA [21206020],JERUSALEN [21235010],VENTALARGA  [21200260],GUADALUPE  - AUT  [21201980],TABIO  [21205650],VENADO ORO VIVERO [21205580],REPRESA SISGA  [21205390],LORETOKI HACIENDA [21206010],VIOTA [21201090],TOCAIMA [21208900],VERJON EL  [21200240],SENA K 30 [21205840],LA COSECHA - AUT [21205910],GRANIZO  [21200320],JARDIN BOTANICO  - AUT [21205710],ARRAYAN-SAN FCO  [21200080],SUPATA [23060200],CASITA LA  [21201120],PARAISO PERDIDO  [21206340],CASABLANCA  [21201970],DELIRIO  [21200130],POTRERO LARGO [21200780],VEGAS LAS HACIENDA [21206230],RAMADA LA  [21205160],PISCIS [21200620],ADPOSTAL [21206000],PASQUILLA [21201580],SALITRE EL - NEUSA  [21200880],STA INES  [21201360],GUASCA [21205700],PREVENTORIO INFANT [21201310],SANTA ROSITA [21201650],SUESCA [21201620],ROBLE EL [21201550],STA LUCIA  [21200520],COLOMBIANO EL [21205850],TORCA  [21200770],FLORIDA LA [21205670],SAN PEDRO [21201250],CABRERA LA [23065120],SERREZUELA  [21202020],CENTRO MED ANDES [21205730],HATO EL [21201210],PICOTA LA  [21201560],SUTATAUSA  [24015210],SIBATE APOSTOLICA  [21200510],CASABLANCA [21206060],SAN ISIDRO [21201610],ESAP [21206040],HATO EL  [21200200]
SAN JORGE GJA  [21201720],0.9813299154734145,0.9672388373422453,0.9777664111896882,0.9790150958276995,0.984271250328116,0.9869604883641427,0.9740416685192315,0.9851239198126446,0.9676484732168934,0.5409924379453929,1.0,0.9823237238538745,0.9584699988263072,0.9803222177545993,0.9886596400819301,0.9834605896478038,0.9783659515433102,0.9783537020405914,0.9738720851353758,0.982258802734516,0.9742047322345359,0.9883545529164429,0.5282323817209138,0.9627992709471458,0.9303554444734536,0.9820008799058754,0.9678188771980022,0.982080256742782,0.288298185517984,0.4648410306746249,0.9837754102124033,0.985007288904003,0.9728162330629124,0.7511887215774182,0.9859939729734265,0.9870999852666744,0.9825076060574333,0.9742452319193345,0.9776922160604957,0.9778716360398457,0.9839290648439528,0.9747803471453939,0.9815557821179678,0.9753789989387036,0.98257191137732,0.9818613549334494,0.8690240157500946,0.9815279190141717,0.9777652564328158,0.9886193537499922,0.9781049858571662,0.988851039483313,0.9891537567689689,0.9859954964709053,0.9732901819102374,0.9804846342443002,0.9899106881709776,0.982556011336244,0.9830626430413153,0.9874956014017371,0.9729335698712827,0.9856759926055162,0.9828267901808163,0.3645876532708663,0.9828032359499921,0.982793768321449,0.9806584131135604,0.9755699752728025,0.9881514117832076,0.9877567615733058,0.4911588828737174,0.48270184803801386,0.9772447879961293,0.9699389608465209,0.9809731789263454,0.9769446897378935,0.9789045394192725,0.9733968528818786,0.8794400324280799,0.9781034304888229,0.9856499210563111,0.9841631307569538,0.9758742270444759,0.9792611601198496,0.9846434686396489,0.9877386430921767,0.9763698774298066,0.9652813378897915,0.1165822315855146,0.9845346033319913,0.9759908725543917,0.9811782263662951,0.9873098674160229,0.9848302323610746,0.9846928644605281,0.9813286376181167,0.9834965958115012,0.9839406984898619,0.9692036591782051,0.988699944221255,0.9835418752090569,0.04339229123056964,0.9808126274925795,0.9575026538837093,0.9802424062120922,0.987465518171695,0.9788331526623104,0.9841186717048087,0.9854895713007901,0.9853805413641247,0.9716485858961919,0.9857667738581865
PANONIA [21200160],0.9795764308267183,0.9697837911854192,0.979695582605585,0.9801646277717616,0.9908572701923615,0.9859538651232624,0.9726122480167358,0.9904467417733569,0.9810062423313209,0.5479587569440775,0.9823237238538745,1.0,0.9574283176349015,0.9820353063309212,0.9912172817755761,0.9846198235104116,0.9838032941748666,0.9786447625514341,0.969324112007299,0.9820662378309953,0.977470104310461,0.9890637633820888,0.5277196467507801,0.9786625720870632,0.9239455101979692,0.9826025939103881,0.9797298726217205,0.9846104416449055,0.3064133576764445,0.4640201252340325,0.9882026452601241,0.9869592710352336,0.979612434851456,0.7649221540283245,0.991996975837319,0.9890131817508718,0.9849587017900955,0.977767768411734,0.978826481588302,0.978276540996734,0.9877108262312476,0.9788577833280171,0.9814187779381095,0.9785844595793926,0.9850518259682369,0.983892605479894,0.8676214924854935,0.983445827780279,0.9827706423982114,0.9896361094468986,0.981698485463151,0.9898657434245894,0.9907666369038385,0.9856870975715845,0.9768328884239584,0.9840462062166052,0.9873431140842416,0.9861229086963091,0.9909574633965156,0.988935626633679,0.9734815083761202,0.9834111302684696,0.9821746410934177,0.3968128965460446,0.9853012878627171,0.9842438696397162,0.9838643210848886,0.9790045750740682,0.9941593385191887,0.9895760819392119,0.5092574807243649,0.512498196564789,0.9831063179692636,0.9673047936837994,0.9786497426715455,0.98078214466452,0.9796051685709228,0.9803638606705954,0.886742973522492,0.9825990916460101,0.9856118784579482,0.983996761643718,0.98335462841123,0.9847798278206904,0.9863585107019095,0.985079834511834,0.98477412584523,0.9642993484683632,0.1238718872572992,0.988320970532283,0.9745604085094008,0.9867931010193658,0.9831450611337224,0.9929814635461954,0.9896690084006802,0.9799095357270498,0.984313450088084,0.9855369659993919,0.9765647294052751,0.9892520357042521,0.984060003859236,0.04021072427233854,0.9832119334379843,0.9552014539808632,0.9810814850633852,0.9863839706842811,0.9831483018250688,0.9833108908145547,0.9858799162420494,0.9897213086367411,0.9687570203828908,0.988358988060464
PRIMAVERA D MATIMA [21206180],0.962609748965631,0.9496656491575262,0.9611883361346548,0.9661620972329213,0.9641711074664588,0.9723711516792969,0.9653144001515391,0.962645188764511,0.9482175840625705,0.5480523266755856,0.9584699988263072,0.9574283176349015,1.0,0.9583619825887909,0.9812332248769253,0.9628889619907124,0.960447636001251,0.9611676806286727,0.9583961387513978,0.9631875940608452,0.9547569709783136,0.9726233550315866,0.5450657502755388,0.9422934595959224,0.9345982965665254,0.9691741557232189,0.9496601460746511,0.9666868911200523,0.3364114960168328,0.48694446977371375,0.96590240504092,0.9584423960868655,0.9575145744269683,0.7993048469449442,0.9694366710647871,0.9695535383308662,0.9603746974903993,0.9599668335197876,0.9605288517349869,0.9642800090583241,0.959161796860881,0.959129936699146,0.9642478531305282,0.9503447048798175,0.9662460400331288,0.9608216141156208,0.87483412195814,0.9621825875388937,0.963374754677598,0.9718896443984454,0.9611963093104712,0.968218245296332,0.9685177995981012,0.9665566349828395,0.9589089179513929,0.960925616858057,0.9776720987260201,0.9576539430125303,0.9613395816964639,0.9699527017655246,0.9563243986799632,0.964366192459032,0.9625327089743764,0.44729713252571884,0.9652658034400475,0.9628825279801627,0.9619298747169291,0.9601977802797719,0.9694356009002316,0.9640930331998433,0.5871195579154723,0.5491137125288088,0.9555073425349772,0.9574431600433363,0.9547080686323403,0.9602461723101682,0.9672639671898157,0.9548478743130586,0.9017628768537401,0.963646093669212,0.9664647415602778,0.9627721684613467,0.9541635881475656,0.9527487108902679,0.9652744222636772,0.9700738302771936,0.9479315639582541,0.9533165977613307,0.12336417498579522,0.9655151692618534,0.9595247368259421,0.9612193007391812,0.9648603344570117,0.9618731598370847,0.9615799235195808,0.9630329042417654,0.9634013766244601,0.9605014866388076,0.9591338320559756,0.9672197160189157,0.9632332169448159,0.09949121755947013,0.9643632037133317,0.9495535410488738,0.9625114624185278,0.9660953789872961,0.9613388842155166,0.9613354036513432,0.9640482511671095,0.9624735263953921,0.9629153357553963,0.9614245675469745
SUASUQUE [21205920],0.9786318504322757,0.9686734023218673,0.9773991232126114,0.9808371874596574,0.9822132139514543,0.983209220647326,0.973735569668198,0.986081817268812,0.971506538825097,0.5445812033128525,0.9803222177545993,0.9820353063309212,0.9583619825887909,1.0,0.9926068218157439,0.9816434564532267,0.9774341757803299,0.9775073088922616,0.9689507347402324,0.9794236268110544,0.9747867783755593,0.9845656042451816,0.5337892339214384,0.9639393930471678,0.9241535346120583,0.9818441816615808,0.9703366608261157,0.9849502101578329,0.3014463199500051,0.47101466495276645,0.9891019387663882,0.9844204339348477,0.9763845630818608,0.7523605785572086,0.9855640325878228,0.9887911600569617,0.9832056819841307,0.9756994833128985,0.9775168097570038,0.9770270012038158,0.9835782782772186,0.9786641853290211,0.9830182608743661,0.9742135234105268,0.9843258427838131,0.9838055885447989,0.8802923334186892,0.981197352576438,0.9788831214348687,0.9849065133199095,0.9788119217149258,0.9894237169738918,0.990284570532259,0.985078783236845,0.9744848063440786,0.9839961726659768,0.9842361861209743,0.9821966184047881,0.982962048714087,0.9891167729605755,0.9731690214467446,0.9826612933382982,0.981731219226441,0.3791658292845135,0.9814277687885162,0.9839076496658666,0.9807452122669597,0.9759472917117985,0.9846333304082945,0.9853227018668101,0.43453960359740523,0.5038643663180059,0.9795763517942376,0.970096758327476,0.9798989474934571,0.9785436779475603,0.9765795022099923,0.977319393804119,0.8750965941860998,0.9799820524264508,0.9853857627565159,0.9824106423386314,0.978001437691834,0.9797098381744594,0.985355363792465,0.9823125499596241,0.9758033903318348,0.9641471573175101,0.11438510857393172,0.9837308530563307,0.9737911631098565,0.9830893565552472,0.9835182600535551,0.9865983833832026,0.9846338423062015,0.9801386971216228,0.9816381843191033,0.9846917626327752,0.9753535731990121,0.9868386448600379,0.982511743752163,0.0483308976226507,0.9839838856437306,0.9573160209671774,0.9796746115751407,0.9851430351076041,0.9796744763171741,0.981786812974939,0.9841387248234414,0.9883629104715371,0.9702019190160052,0.9848833605186145
TACHI [21205960],0.9925482439548862,0.9834825932791103,0.9918189166364053,0.9900451691193692,0.9936807160860669,0.9974521690902991,0.9923548120502749,0.9929911078471355,0.9871229677929929,0.6657192499238372,0.9886596400819301,0.9912172817755761,0.9812332248769253,0.9926068218157439,1.0,0.9942954534706668,0.9901825152549635,0.9934014051847047,0.9915730738223337,0.9932429229124993,0.9881123605800755,0.9972855161294174,0.6342692981939945,0.9814063944245226,0.9610676802944936,0.9919148862837948,0.985686200509374,0.9923539251213352,0.42841562281244033,0.6004464612159938,0.9942786297696026,0.9927073543736739,0.9887737121223964,0.8752509238575934,0.9951095614282004,0.9948506633301578,0.9930002036949028,0.9923429281682188,0.9926409224703366,0.9937541773740155,0.9932856703248247,0.9889072117850264,0.9923001460872675,0.9834450226522533,0.9938833174698086,0.9951053153981358,0.930885026210119,0.9934377793620712,0.9909176423867851,0.9966322380386281,0.9931209510673874,0.9946299475032666,0.9947325907074553,0.9948368492822643,0.9907506784076688,0.9927674751255428,0.9989203728817588,0.9916910122901543,0.99211129694614,0.9949609856537085,0.990365841145084,0.9941897770427515,0.9958340147435424,0.5013261454533767,0.9945032121162808,0.9909198367075251,0.995565301054583,0.9889634598265511,0.9962465675012988,0.9934795686750609,0.7190131916356124,0.6327341721308382,0.9897778021509991,0.993092884996993,0.9932928090963404,0.9896175070655078,0.9901123703837315,0.9878990402914477,0.9553176651117399,0.990023870417671,0.9938051932979497,0.993344949247044,0.9894860673916867,0.9896188840405863,0.9933867942011017,0.9964033771861777,0.9886903649824672,0.9951406417061744,0.14336501783980565,0.9951556144160967,0.9908726190753739,0.9924829091673179,0.9939526948823003,0.9927324887037797,0.9925793492143401,0.9930911028236118,0.9932486658444721,0.9902162324064915,0.9894634350972343,0.9944956182491382,0.9936342801726318,0.06949382422197373,0.9908051509044253,0.9906408724675542,0.9949817504239111,0.9940955304545048,0.9936563906232442,0.9931516626534912,0.9945442656317706,0.9935975751272208,0.995331408761703,0.9939578568469829
BOSA  [21201540],0.9851492651576046,0.9701790400092484,0.9819436131267889,0.9779112650440646,0.9828815557924864,0.9828451289176756,0.9751018582235049,0.9895864715949536,0.9667070233333802,0.5428614487639873,0.9834605896478038,0.9846198235104116,0.9628889619907124,0.9816434564532267,0.9942954534706668,1.0,0.9777876514834838,0.9800936744365487,0.9712892767138567,0.9848766454063603,0.9746598899140607,0.9834080484954233,0.5342855487880034,0.9587884390521051,0.927908308219568,0.9863925064374713,0.9657371135928652,0.9889051255283164,0.272687858163479,0.4683752169421077,0.987070464650413,0.9888260238782307,0.9716401541403399,0.7199092666702753,0.9861406234302741,0.9954505129856315,0.9843597829449829,0.9757602291268499,0.9785654029788426,0.979118067835862,0.9856614338837341,0.9760217264948295,0.9873862534707037,0.9726406569683269,0.9880241099226533,0.9866644747955607,0.8746675987000232,0.9896995010049328,0.9768013392262922,0.9829379498293271,0.9785436042512375,0.9940606405292619,0.9930695063081313,0.9868122701603419,0.974853037453684,0.9814521206477269,0.986468982675513,0.9805858631183925,0.9812768524754142,0.995617151774004,0.9738353160100657,0.9905399197669688,0.9827870147876336,0.35696349949243905,0.9821073475470801,0.9870062883737452,0.9792952784998529,0.9736353411936939,0.9822420480989894,0.9889914031163438,0.4260923079346398,0.47169949085595353,0.9783436696591424,0.9728219405859629,0.9822775960099528,0.9775163317355567,0.9779250855925459,0.9750901533265071,0.861649252448494,0.9786744996219886,0.9900917828450156,0.9894061226067234,0.9762203917182374,0.9812415321375014,0.9936050134757204,0.9870791697533354,0.9768249798217604,0.9672418339081387,0.1062377204949687,0.9843486519728726,0.9769958860772837,0.980388903348944,0.9885498517124974,0.9888927531654111,0.9879427723891756,0.9870194031176391,0.9869516111424615,0.9874190620213684,0.9703100293008655,0.9908265998895256,0.9830903908635252,0.052414037978294886,0.986516427418828,0.9607818922199488,0.9818827972742095,0.989971625533381,0.9781902194639593,0.9859159675424249,0.9870413804492282,0.9899501987321648,0.9707927187807378,0.988190556430872
EL TRIANGULO  - AUT  [24010390],0.9779926307670649,0.9659254206845084,0.9740777970901389,0.9769069809550224,0.9816847579165513,0.9779389919889673,0.9719650602051074,0.9882146856842029,0.9672025362380625,0.5719412745268332,0.9783659515433102,0.9838032941748666,0.960447636001251,0.9774341757803299,0.9901825152549635,0.9777876514834838,1.0,0.9744567672736277,0.9805823428303609,0.9776030521769996,0.9704395714497978,0.9820759701593985,0.5577467616666903,0.9648523313528883,0.9363623560024622,0.9813335488685466,0.9651627223571496,0.9829798084209092,0.2857932790557592,0.5002639842918564,0.9811059372757501,0.9832307522826241,0.9670507626460841,0.7332813779236742,0.9840927181756219,0.985761935541052,0.9815492677326169,0.9699870027662758,0.9722203551963098,0.9743298998028401,0.9796986823504815,0.9733423815489799,0.9793257867007001,0.9703358829773293,0.9804620508245464,0.9822561856709524,0.8819434681035455,0.9792153783996265,0.9758270812308687,0.9837090052282872,0.9771624055235784,0.9869917280972964,0.9867999152577687,0.9805246933478617,0.9700006565378138,0.9787509408773385,0.9837866293798655,0.9798675722211895,0.980671212945363,0.9858618242231356,0.9688599970321204,0.9823178930750758,0.9760107267334832,0.3611503073813113,0.9786142067042383,0.9840953644849224,0.9740841300829247,0.9722087696110939,0.9844557409928982,0.9848327868014335,0.43016966110206695,0.4776524434384419,0.9752196743816407,0.9695452005854861,0.9776014365289485,0.9749558751397142,0.9741585031037233,0.9730819440081013,0.8656395967490713,0.977026932686874,0.9837089488644598,0.9783315637454673,0.9736012343477513,0.9800057621212199,0.9839613185145922,0.9792340034352924,0.9772807429813873,0.9666167357558677,0.11351092290706317,0.980587081322256,0.9733675410849614,0.979370286411745,0.9827859292190371,0.9867936570032145,0.9849155571397501,0.9797331024415038,0.9784760588604666,0.9841137861559636,0.9631046703045242,0.9850459634319487,0.9813977466748202,0.06086274540241436,0.9823619078225097,0.9590251516501226,0.9761445666686266,0.9846694937301749,0.9768046109266869,0.9798964604107816,0.9804214990362513,0.985539090134318,0.9683132199793927,0.9814864609162145
CERRO DE SUBA  [21200310],0.9827932686547185,0.9651546634346415,0.9803284028759202,0.9781857418517178,0.9763120550848704,0.980884324399552,0.9781384719560531,0.985114688722383,0.9560108114032126,0.5587471665660559,0.9783537020405914,0.9786447625514341,0.9611676806286727,0.9775073088922616,0.9934014051847047,0.9800936744365487,0.9744567672736277,1.0,0.96595279488767,0.9801494204849766,0.9720602680192812,0.9798633058333601,0.552317985496193,0.9522535715536026,0.9272288154211249,0.9828374973736876,0.9556923384091717,0.9906779179392939,0.28603373921973035,0.4829197121182003,0.9816363033078284,0.9827456260229243,0.9638723622821224,0.729607518657709,0.9805812259477935,0.991134863513179,0.9801840375993882,0.9695007880224403,0.9749858210021135,0.9842479235612142,0.9772846249095127,0.9744909416381521,0.9877003807315722,0.9647311995802355,0.9813326789821148,0.9853998427979185,0.8853483734447205,0.9848160405463132,0.9743919880815891,0.9796229532973194,0.9745788825482355,0.9893238514911274,0.9896781892005214,0.9819393880233246,0.9702518988672975,0.9768459361867619,0.9865888244896294,0.9739173863954994,0.9737946290033823,0.9899817099184488,0.9812002588817034,0.9849264044929702,0.978967095302922,0.3667693980103348,0.9784909531212771,0.9837928072313862,0.9757911406390318,0.9742411359599585,0.9768440337369181,0.9839494627018125,0.43489571108997793,0.47728588699371327,0.9710684455978894,0.97014371476913,0.9792203337652182,0.972754615799771,0.9804884881104369,0.9706689741968338,0.8652286956319695,0.9742757319334239,0.9858551076287517,0.9821871247801975,0.9699727188030028,0.9747870762479561,0.9887944970127496,0.9850523566242938,0.9701267058315606,0.9662478575272065,0.11614904278366205,0.9800955563797998,0.976607945438812,0.9744783040508062,0.9844918421525364,0.9843850598309265,0.9832174441746813,0.9834874099705869,0.9818093984683183,0.9837395536372529,0.9682330725901012,0.9843869036094042,0.9779017914716113,0.08147976149356084,0.9860483766742592,0.9590885890350411,0.9795715873058612,0.9848420555373638,0.9754567443218615,0.9810547975160739,0.9823543307125262,0.9859536957371641,0.9694896169491793,0.9802575807352554
BOLSA LA [35020330],0.9800021441034035,0.9564431633827002,0.9683322705106057,0.9770404960198162,0.973949973960594,0.9720961426140858,0.9685571564237845,0.9833775761597596,0.9662846630582155,0.554558542308346,0.9738720851353758,0.969324112007299,0.9583961387513978,0.9689507347402324,0.9915730738223337,0.9712892767138567,0.9805823428303609,0.96595279488767,1.0,0.9695320800136807,0.966260192377026,0.9736679591220724,0.5340410643799861,0.9586193001452018,0.9175904432122306,0.9831859412682653,0.9647957072003659,0.9847051817542989,0.3162019144691506,0.47046196732320267,0.9872743346136679,0.9730449655688346,0.9671812258241987,0.7630786020224921,0.9889657873073688,0.9895872275734323,0.9714191049250158,0.9639472917560649,0.9669766397666401,0.967330906159209,0.9737334768567235,0.9667412177642192,0.9823713367662795,0.9624618415369204,0.9716093286419444,0.9842993261169385,0.8749573291247429,0.9717904800857408,0.9803278450262719,0.973090775174176,0.969133503042749,0.9905637468287494,0.9899191775200905,0.9725335659346679,0.9654358313045895,0.9709579941162684,0.9760432046496729,0.9706906010575908,0.973052445647878,0.9897927460321977,0.9603982569901927,0.9705358537386773,0.9751022137700134,0.40934083633298696,0.975311849674656,0.9725960040765254,0.9696786847478504,0.9718068398508606,0.9744414815484259,0.9718117076641447,0.526209880701404,0.5241908435382036,0.9733122708016448,0.9660114338571627,0.9668474943091159,0.9688591218763252,0.9686833386769488,0.9691430589494563,0.8859863311315138,0.9837017772690573,0.9865224114854484,0.9710885916163428,0.9705100459764994,0.9678231685523009,0.9869515971241792,0.9719900795351325,0.965690036831903,0.9609172822882313,0.13476757150077018,0.9772966757286777,0.9636931597531286,0.9717705067930754,0.9711495034823903,0.9879048477149173,0.9806811720076932,0.9667943976671671,0.9703303331530517,0.9864899127627993,0.9755418200634354,0.9750945095448723,0.9707394092620828,0.04827369783084549,0.9836457751991793,0.950208321810188,0.9693731213474025,0.9745232800488784,0.9680642400313381,0.972736109394225,0.9865887230793206,0.9875536044346674,0.9788812287769769,0.9744300258068639
TIBAITATA [21205420],0.9843986514181827,0.9686123242100048,0.9802033703508664,0.9762610424040081,0.9809778787152115,0.983982356743596,0.9738022854981478,0.9873740403157186,0.9635980848695939,0.5517097065252826,0.982258802734516,0.9820662378309953,0.9631875940608452,0.9794236268110544,0.9932429229124993,0.9848766454063603,0.9776030521769996,0.9801494204849766,0.9695320800136807,1.0,0.9721048424873643,0.9834156743022993,0.5359326359039073,0.9572731704400632,0.9274522305227122,0.9854302850622682,0.9627405121015196,0.9873131391231099,0.283576290644317,0.4718345561038808,0.9859639430132937,0.9856957344014615,0.9685874064280905,0.722865173494218,0.9842392228656202,0.993917308726189,0.9827838254513488,0.975206805082199,0.9793537412399927,0.9785557427941601,0.9820783042417116,0.972978421593558,0.9860374491561353,0.9707810186919287,0.9868944377386154,0.9854176533791739,0.8717453234818822,0.9873244111070408,0.9769998655754554,0.983311066518745,0.9784642860734475,0.9915869000517368,0.9910697408024145,0.9889658837431244,0.9741688558997023,0.9789524441834566,0.9916721467101656,0.9787781996741779,0.9791858872446587,0.9928512884849197,0.9737799474074448,0.9879741306865214,0.9815157309560192,0.35716015198578394,0.9815235116730994,0.9838108021077506,0.9801533021816119,0.9729066048672494,0.981322320782274,0.9859247323379429,0.4269258862439884,0.4757447459241589,0.9756055111262839,0.9711320791349254,0.9804803337717911,0.9740766496412645,0.978935459289321,0.9727756368793147,0.8636758307296305,0.9770012294619512,0.9879954883654127,0.9849991079239938,0.9731908465333174,0.9789859803261384,0.9917819776885516,0.992007120234599,0.9743691795315058,0.9670854978586442,0.10608042300451655,0.9840202863320996,0.977308679990705,0.9785593545860921,0.9877258803516057,0.9869749017907233,0.9859559281361242,0.9861029093700715,0.9837140579909547,0.9858820725324532,0.9696162542231671,0.9885952952548489,0.9817491787184945,0.06597606070489384,0.984992450862485,0.9574750890244227,0.9825338200511222,0.9886620978067833,0.9785149576795715,0.9860344652243489,0.9864459748661836,0.9871030771102091,0.9702626579990221,0.9847357149217022
